,temperature,PCR_Positive_Count,Cross Correlation
0,16.5872,3449,0.7116722019508607
1,15.2592,3389,0.8650470888878766
2,14.534666666666668,3986,0.4811820504661222
3,16.961066666666667,3380,-0.08864838412589074
4,16.7944,4270,-0.23202023167684627
5,17.72533333333333,4648,-0.2758969345550907
6,21.50426666666667,4888,-0.4556478130696719
7,21.460933333333333,4553,-0.21617289744354015
