,Date,District,PCR_Postive_Count,PCR_Positive_Hospitalised,Deceased,temperature,wind_speed,relative_humidity
3501,2021-11-26,Westerwaldkreis,114,6,0,0.144,15.844,95.24
3502,2021-11-26,Vulkaneifel,34,4,0,0.812,14.38,73.44
3503,2021-11-26,Trier-Saarburg,120,0,0,1.676,19.212,91.6
3504,2021-11-26,KS Frankenthal,20,0,0,2.916,14.592,85.4
3505,2021-11-26,Rhein-Pfalz-Kreis,79,4,0,3.104,14.592,80.52
3506,2021-11-26,Neuwied,210,2,0,2.028,10.076,92.4
3507,2021-11-26,Mayen-Koblenz,97,2,0,4.052,10.076,81.64
3508,2021-11-26,KS Ludwigshafen,67,4,0,2.84,14.592,82.96
3509,2021-11-26,Mainz-Bingen,91,1,0,2.64,15.484,88.68
3510,2021-11-27,Bernkastel-Wittlich,4,0,0,2.072,14.336,90.68
3511,2021-11-27,Ahrweiler,54,2,0,2.232,9.604,79.88
3512,2021-11-27,Altenkirchen,11,2,0,1.388,10.456,89.4
3513,2021-11-27,Neuwied,43,0,0,1.36,6.472,88.76
3514,2021-11-27,Alzey-Worms,28,1,0,2.4,7.608,89.2
3515,2021-11-27,Bad Kreuznach,43,0,0,3.204,7.608,81.92
3516,2021-11-27,KS Kaiserslautern,0,0,0,2.06,25.368,89.72
3517,2021-11-27,Mayen-Koblenz,0,0,0,2.832,6.472,82.32
3518,2021-11-27,Cochem-Zell,9,0,0,0.22,9.604,90.88
3519,2021-11-27,Donnersbergkreis,0,0,0,0.496,25.368,93.88
3520,2021-11-27,Germersheim,0,0,0,-0.136,25.368,83.28
3521,2021-11-27,Kaiserslautern,0,0,0,2.06,25.368,89.72
3522,2021-11-27,Mainz-Bingen,85,0,0,3.312,14.964,89.2
3523,2021-11-27,Kusel,8,0,0,1.132,13.532,89.72
3524,2021-11-27,KS Frankenthal,0,0,0,3.136,13.944,87.36
3525,2021-11-27,Trier-Saarburg,55,1,2,2.072,14.336,90.68
3526,2021-11-27,Birkenfeld,18,1,0,0.92,7.12,94.04
3527,2021-11-27,KS Neustadt a.d.W.,52,0,0,-0.136,25.368,95.8
3528,2021-11-27,KS Koblenz,0,0,0,2.832,6.472,82.32
3529,2021-11-27,Rhein-Pfalz-Kreis,0,0,0,2.936,13.944,85.32
3530,2021-11-27,Vulkaneifel,18,0,0,0.22,9.604,79.88
3531,2021-11-27,KS Landau i.d.Pf.,13,1,0,2.356,25.368,91.44
3532,2021-11-27,KS Ludwigshafen,0,0,0,3.508,13.944,83.48
3533,2021-11-27,KS Mainz,64,0,0,3.052,14.256,89.2
3534,2021-11-27,Rhein-Lahn-Kreis,5,0,0,3.312,7.608,82.32
3535,2021-11-27,KS Speyer,0,0,0,3.312,13.944,83.28
3536,2021-11-27,KS Trier,33,0,0,2.072,14.336,90.68
3537,2021-11-27,KS Worms,19,0,0,3.136,13.944,87.36
3538,2021-11-27,Westerwaldkreis,28,2,0,-0.58,10.456,92.48
3539,2021-11-27,KS Pirmasens,5,1,0,1.448,16.04,90.28
3540,2021-11-28,KS Pirmasens,0,0,0,0.556,7.684,94.88
3541,2021-11-28,KS Neustadt a.d.W.,33,0,0,-0.592,16.04,95.72
3542,2021-11-28,KS Mainz,48,0,0,2.144,7.016,94.2
3543,2021-11-28,KS Ludwigshafen,166,1,0,2.576,6.828,87.08
3544,2021-11-28,KS Landau i.d.Pf.,18,0,0,1.968,16.04,88.44
3545,2021-11-28,KS Koblenz,0,0,0,2.684,5.444,88.08
3546,2021-11-28,KS Kaiserslautern,0,0,0,1.576,16.04,89.2
3547,2021-11-28,KS Frankenthal,50,3,0,2.196,6.828,90.2
3548,2021-11-28,Vulkaneifel,11,0,0,-0.06,6.86,86.16
3549,2021-11-28,Trier-Saarburg,36,0,1,1.548,6.772,93.64
3550,2021-11-28,KS Speyer,60,4,0,2.488,6.828,86.16
3551,2021-11-28,Rhein-Pfalz-Kreis,152,8,0,2.516,6.828,83.56
3552,2021-11-28,Kaiserslautern,0,0,0,1.576,16.04,89.2
3553,2021-11-28,Westerwaldkreis,39,1,0,-0.512,6.124,93.2
3554,2021-11-28,KS Trier,15,0,0,1.548,6.772,93.64
3555,2021-11-28,Germersheim,0,0,0,-0.592,16.04,86.16
3556,2021-11-28,Neuwied,32,2,1,1.196,5.444,93.04
3557,2021-11-28,Kusel,7,0,0,0.804,7.744,89.2
3558,2021-11-28,Mainz-Bingen,38,0,0,2.688,6.64,94.2
3559,2021-11-28,Mayen-Koblenz,0,0,0,2.684,5.444,88.08
3560,2021-11-28,Donnersbergkreis,0,0,0,0.088,16.04,94.48
3561,2021-11-28,Birkenfeld,28,2,1,0.868,3.944,92.24
3562,2021-11-28,KS Worms,41,1,0,2.196,6.828,90.2
3563,2021-11-28,Bad Kreuznach,31,0,0,2.228,7.096,88.88
3564,2021-11-28,Alzey-Worms,66,2,0,1.516,7.096,94.2
3565,2021-11-28,Ahrweiler,21,3,0,2.18,6.86,86.16
3566,2021-11-28,Cochem-Zell,0,0,0,-0.06,6.86,95.44
3567,2021-11-28,Altenkirchen,33,0,0,1.42,6.124,90.64
3568,2021-11-28,Rhein-Lahn-Kreis,0,0,0,2.688,7.096,88.08
3569,2021-11-28,Bernkastel-Wittlich,0,0,0,1.548,6.772,93.76
3570,2021-11-29,Alzey-Worms,58,0,1,1.536,10.504,88.08
3571,2021-11-29,Altenkirchen,58,4,1,1.012,13.064,93.92
3572,2021-11-29,Ahrweiler,38,0,0,3.076,12.744,79.08
3573,2021-11-29,Westerwaldkreis,65,3,1,-0.956,13.064,95.16
3574,2021-11-29,KS Frankenthal,52,1,0,2.232,9.684,84.6
3575,2021-11-29,KS Kaiserslautern,103,0,0,1.036,28.83529412,87.4
3576,2021-11-29,KS Koblenz,86,1,1,2.772,7.172,84.12
3577,2021-11-29,KS Pirmasens,9,1,1,-0.252,14.476,94.52
3578,2021-11-29,KS Trier,33,1,0,1.268,11.88,86.96
3579,2021-11-29,KS Speyer,62,2,1,1.84,9.684,85.76
3580,2021-11-29,KS Worms,37,1,0,2.232,9.684,84.6
3581,2021-11-29,KS Mainz,42,0,0,2.152,14.06,88.08
3582,2021-11-29,KS Ludwigshafen,148,3,1,2.24,9.684,85.52
3583,2021-11-29,KS Landau i.d.Pf.,29,5,0,1.524,27.052,85.28
3584,2021-11-29,KS Neustadt a.d.W.,38,7,1,-1.16,30.712,95.64
3585,2021-11-29,Bad Kreuznach,44,0,0,2.896,10.504,79.12
3586,2021-11-29,Birkenfeld,20,1,0,0.728,9.796,86.04
3587,2021-11-29,Bernkastel-Wittlich,73,2,0,1.268,11.88,87.0
3588,2021-11-29,Neuwied,0,0,0,0.992,7.172,93.44
3589,2021-11-29,Vulkaneifel,3,1,0,-0.24,12.744,79.08
